"","id","name","mindate","maxdate","datacoverage"
"1244","MX3192","Monthly mean maximum soil temperature(cover: bare ground","1984-01-01","1989-02-01","1"
"1245","MX3199","Monthly mean maximum soil temperature(cover: bare ground","2011-01-01","2015-11-01","1"
"1246","MX3290","Monthly mean maximum soil temperature(cover: bare ground","1984-01-01","2010-12-01","1"
"1247","MX3292","Monthly mean maximum soil temperature(cover: bare ground","1984-01-01","1988-12-01","0.9996"
"1248","MX3299","Monthly mean maximum soil temperature(cover: bare ground","2011-01-01","2015-11-01","1"
"1249","MX3390","Monthly mean maximum soil temperature(cover: bare ground","1984-01-01","2010-12-01","1"
"1250","MX3392","Monthly mean maximum soil temperature(cover: bare ground","1984-01-01","1989-02-01","1"
"1251","MX3399","Monthly mean maximum soil temperature(cover: bare ground","2011-01-01","2015-11-01","1"
"1252","MX3490","Monthly mean maximum soil temperature(cover: bare ground","2004-08-01","2010-12-01","0.9989"
"1253","MX3499","Monthly mean maximum soil temperature(cover: bare ground","2011-01-01","2011-09-01","1"
"1254","MX3590","Monthly mean maximum soil temperature(cover: bare ground","2004-08-01","2010-12-01","1"
"1255","MX3599","Monthly mean maximum soil temperature(cover: bare ground","2011-01-01","2015-11-01","1"
"1256","MX3699","Monthly mean maximum soil temperature(cover: bare ground","2011-01-01","2015-11-01","1"
"1257","MX5190","Monthly mean maximum soil temperature(cover: sod","1984-01-01","2010-12-01","0.9998"
"1258","MX5199","Monthly mean maximum soil temperature(cover: sod","2011-01-01","2015-11-01","1"
"1259","MX5290","Monthly mean maximum soil temperature(cover: sod","1984-01-01","2010-12-01","1"
"1260","MX5291","Monthly mean maximum soil temperature(cover: sod","1984-01-01","1988-12-01","0.9996"
"1261","MX5299","Monthly mean maximum soil temperature(cover: sod","2011-01-01","2015-11-01","1"
"1262","MX5390","Monthly mean maximum soil temperature(cover: sod","1984-01-01","2010-12-01","1"
"1263","MX5399","Monthly mean maximum soil temperature(cover: sod","2011-01-01","2015-11-01","1"
"1264","MX5490","Monthly mean maximum soil temperature(cover: sod","2002-03-01","2010-12-01","0.998"
"1265","MX5499","Monthly mean maximum soil temperature(cover: sod","2011-01-01","2011-12-01","1"
"1266","MX5590","Monthly mean maximum soil temperature(cover: sod","2002-03-01","2009-02-01","0.998"
"1267","MX5599","Monthly mean maximum soil temperature(cover: sod","2011-01-01","2015-11-01","1"
"1268","MX5699","Monthly mean maximum soil temperature(cover: sod","2012-09-01","2015-11-01","1"
"1269","MX6190","Monthly mean maximum soil temperature(cover: straw mulch","1984-01-01","1996-11-01","0.9812"
"1270","MX7290","Monthly mean maximum soil temperature(cover: grass muck","1989-03-01","1990-10-01","0.998"
"1271","MX7293","Monthly mean maximum soil temperature(cover: grass muck","1984-01-01","1988-12-01","0.9996"
"1272","MX8190","Monthly mean maximum soil temperature(cover: bare muck","1990-01-01","1990-10-01","1"
"1273","MX8193","Monthly mean maximum soil temperature(cover: bare muck","1984-01-01","1989-02-01","1"
"1274","MX8290","Monthly mean maximum soil temperature(cover: bare muck","1990-01-01","1990-10-01","1"
"1275","MX8293","Monthly mean maximum soil temperature(cover: bare muck","1984-01-01","1989-02-01","1"
"1276","MX8390","Monthly mean maximum soil temperature(cover: bare muck","1990-01-01","1990-10-01","1"
"1277","MX8393","Monthly mean maximum soil temperature(cover: bare muck","1984-01-01","1989-02-01","1"
"1278","MXPN","Daily maximum temperature of water in an evaporation pan","1921-12-09","2021-01-31","1"
"1279","MXSD","Maximum snow depth","1857-01-01","2016-03-01","1"
"1280","N0C","Correlation Coefficient (approx. elev. angle: 0.5 deg)","2011-03-08","2021-03-05","0.95"
"1281","N0H","Hydrometeor Classification (approx. elev.: 0.5 deg)","2011-03-08","2021-03-05","0.95"
"1282","N0K","Specific Differential Phase (approx. elev.: 0.5 deg)","2011-03-08","2021-03-05","0.95"
"1283","N0Q","Digital Base Reflectivity (approx. elev. angle: 0.5 deg)","1994-05-20","2021-03-05","0.95"
"1284","N0R","Base Reflectivity (approx. elev. angle: 0.5 deg)","1994-05-20","2021-03-05","0.95"
"1285","N0S","Storm Relative Velocity (approx. elev. angle: 0.5 deg)","1994-05-20","2021-03-05","0.95"
"1286","N0V","Base Velocity (approx. elev. angle: 0.5 deg)","1994-05-20","2021-03-05","0.95"
"1287","N0W","Base Velocity","1994-05-20","2021-03-05","0.95"
"1288","N0X","Differential Reflectivity (approx. elev. angle: 0.5 deg)","2011-03-08","2021-03-05","0.95"
"1289","N0Z","Long Range Base Reflectivity (460 km.","1994-05-20","2021-03-05","0.95"
"1290","N1C","Correlation Coefficient (approx. elev. angle: 1.5 deg)","2011-03-08","2021-03-05","0.95"
"1291","N1H","Hydrometeor Classification (approx. elev.: 1.5 deg)","2011-03-08","2021-03-05","0.95"
"1292","N1K","Specific Differential Phase (approx. elev.: 1.5 deg)","2011-03-08","2021-03-05","0.95"
"1293","N1P","One Hour Precipitation Total","1994-06-17","2021-03-05","0.95"
"1294","N1Q","Digital Base Reflectivity (approx. elev. angle: 1.5 deg)","1994-05-20","2021-03-05","0.95"
"1295","N1R","Base Reflectivity (approx. elev. angle: 1.5 deg)","1994-05-20","2021-03-05","0.95"
"1296","N1S","Storm Relative Velocity (approx. elev. angle: 1.5 deg)","1994-05-20","2021-03-05","0.95"
"1297","N1V","Base Velocity (approx. elev. angle: 1.5 deg)","1994-05-20","2021-03-05","0.95"
"1298","N1X","Differential Reflectivity (approx. elev. angle: 1.5 deg)","2011-03-08","2021-03-05","0.95"
"1299","N2C","Correlation Coefficient (approx. elev. angle: 2.4 deg)","2011-03-08","2021-03-05","0.95"
"1300","N2H","Hydrometeor Classification (approx. elev.: 2.4 deg)","2011-03-08","2021-03-05","0.95"
"1301","N2K","Specific Differential Phase (approx. elev.: 2.4 deg)","2011-03-08","2021-03-05","0.95"
"1302","N2Q","Digital Base Reflectivity (approx. elev. angle: 2.4 deg)","1994-05-20","2021-03-05","0.95"
"1303","N2R","Base Reflectivity (approx. elev. angle: 2.4 deg)","1994-05-20","2021-03-05","0.95"
"1304","N2S","Storm Relative Velocity (approx. elev. angle: 2.4 deg)","1994-05-20","2021-03-05","0.95"
"1305","N2V","Base Velocity (approx. elev. angle: 2.4 deg)","1994-05-20","2021-03-05","0.95"
"1306","N2X","Differential Reflectivity (approx. elev. angle: 2.4 deg)","2011-03-08","2021-03-05","0.95"
"1307","N3C","Correlation Coefficient (approx. elev. angle: 3.4 deg)","2011-03-08","2021-03-05","0.95"
"1308","N3H","Hydrometeor Classification (approx. elev.: 3.4 deg)","2011-03-08","2021-03-05","0.95"
"1309","N3K","Specific Differential Phase (approx. elev.: 3.4 deg)","2011-03-08","2021-03-05","0.95"
"1310","N3P","Three Hour Precipitation Total","1994-06-17","2021-03-05","0.95"
"1311","N3Q","Digital Base Reflectivity (approx. elev. angle: 3.4 deg)","1994-05-20","2021-03-05","0.95"
"1312","N3R","Base Reflectivity (approx. elev. angle: 3.4 deg)","1994-05-20","2021-03-05","0.95"
"1313","N3S","Storm Relative Velocity (approx. elev. angle: 3.4 deg)","1994-05-20","2021-03-05","0.95"
"1314","N3V","Base Velocity (approx. elev. angle: 3.4 deg)","1994-05-20","2021-03-05","0.95"
"1315","N3X","Differential Reflectivity (approx. elev. angle: 3.4 deg)","2011-03-08","2021-03-05","0.95"
"1316","NAC","Correlation Coefficient (approx. elev. angle: 0.8 deg)","2011-03-08","2021-03-05","0.95"
"1317","NAH","Hydrometeor Classification (approx. elev.: 0.8 deg)","2011-03-08","2021-03-05","0.95"
"1318","NAK","Specific Differential Phase (approx. elev.: 0.8 deg)","2011-03-08","2021-03-05","0.95"
"1319","NAQ","Digital Base Reflectivity (approx. elev. angle: 0.8 deg)","1994-05-20","2021-03-05","0.95"
"1320","NAX","Differential Reflectivity (approx. elev. angle: 0.9 deg)","2011-03-08","2021-03-05","0.95"
"1321","NBC","Correlation Coefficient (approx. elev. angle: 1.8 deg)","2011-03-08","2021-03-05","0.95"
"1322","NBH","Hydrometeor Classification (approx. elev.: 1.8 deg)","2011-03-08","2021-03-05","0.95"
"1323","NBK","Specific Differential Phase (approx. elev.: 1.8 deg)","2011-03-08","2021-03-05","0.95"
"1324","NBQ","Digital Base Reflectivity (approx. elev. angle: 1.8 deg)","1994-05-20","2021-03-05","0.95"
"1325","NBX","Differential Reflectivity (approx. elev. angle: 1.8 deg)","2011-03-08","2021-03-05","0.95"
"1326","NCR","Composite Reflectivity (4x4 km. grid","1994-05-20","2021-03-05","0.95"
"1327","NCZ","Composite Reflectivity (2x2 km. grid","1994-05-20","2021-03-05","0.95"
"1328","NET","Echo Tops","1994-05-20","2021-03-05","0.95"
"1329","NHI","Hail Index","1994-06-17","2021-03-05","0.95"
"1330","NHL","High Layer Composite Reflectivity","1994-05-20","2021-03-05","0.95"
"1331","NLL","Low Layer Composite Reflectivity","1994-05-20","2021-03-05","0.95"
"1332","NMD","Digital Mesocyclone Detection Algorithm","1994-06-17","2021-03-05","0.95"
"1333","NME","Mesocyclone","1994-06-17","2021-03-05","0.95"
"1334","NML","Mid Layer Composite Reflectivity","1994-05-20","2021-03-05","0.95"
"1335","NSP","Base Spectrum Width (60 km. range)","1994-05-20","2021-03-05","0.95"
"1336","NSS","Storm Structure","1994-06-17","2021-03-05","0.95"
"1337","NST","Storm Tracking Information","1994-06-17","2021-03-05","0.95"
"1338","NSW","Base Spectrum Width (230 km. range)","1994-05-20","2021-03-05","0.95"
"1339","NTP","Storm Total Precipitation","1994-06-17","2021-03-05","0.95"
"1340","NTV","Tornadic Vortex Signature","1994-06-17","2021-03-05","0.95"
"1341","NVL","Vertical Integrated Liquid","1994-05-20","2021-03-05","0.95"
"1342","OHA","One Hour Accumulation(One Hour Precipitation total (16 levels) with Dual Pol. algorithm)","2011-03-08","2021-03-05","0.95"
"1343","PGTM","Peak gust time","1948-01-01","2021-03-05","1"
"1344","PRCP","Precipitation","1781-01-01","2021-03-06","1"
"1345","PSUN","Daily percent of possible sunshine for the period","1965-01-01","2021-01-19","1"
"1346","PTA","Storm Total Accumulation(Storm Total Precipitation total (16 levels) with Dual Pol. algorithm)","2011-03-08","2021-03-05","0.95"
"1347","QGAG","Precipitation","1996-01-01","2014-01-01","0.25"
"1348","QPCP","Precipitation","1970-05-12","2014-01-01","0.25"
"1349","RCM","Radar Coded Message","1994-05-20","2021-03-05","0.95"
"1350","RSL","WSR-88D Radar Status Log","1994-05-20","2021-03-05","0.95"
"1351","SN01","Minimum soil temperature with unknown cover at 5 cm depth","1982-01-01","2009-08-31","1"
"1352","SN02","Minimum soil temperature with unknown cover at 10 cm depth","1982-01-01","2012-10-31","1"
"1353","SN03","Minimum soil temperature with unknown cover at 20 cm depth","1982-01-01","2010-01-10","1"
"1354","SN11","Minimum soil temperature with grass cover at 5 cm depth","1982-01-01","2012-02-29","0.9677"
"1355","SN12","Minimum soil temperature with grass cover at 10 cm depth","1982-01-01","2012-09-30","1"
"1356","SN13","Minimum soil temperature with grass cover at 20 cm depth","1982-01-01","2012-02-29","1"
"1357","SN14","Minimum soil temperature with grass cover at 50 cm depth","2010-01-01","2011-01-31","1"
"1358","SN21","Minimum soil temperature with fallow cover at 5 cm depth","1983-07-01","2010-12-31","0.9176"
"1359","SN22","Minimum soil temperature with fallow cover at 10 cm depth","1983-04-01","2010-12-31","1"
"1360","SN23","Minimum soil temperature with fallow cover at 20 cm depth","1983-04-01","2010-12-31","0.8757"
"1361","SN31","Minimum soil temperature with bare ground cover at 5 cm depth","1982-01-01","2021-01-31","1"
"1362","SN32","Minimum soil temperature with bare ground cover at 10 cm depth","1982-01-01","2021-01-31","1"
"1363","SN33","Minimum soil temperature with bare ground cover at 20 cm depth","1982-01-01","2021-01-31","1"
"1364","SN34","Minimum soil temperature with bare ground cover at 50 cm depth","2005-01-01","2012-07-31","1"
"1365","SN35","Minimum soil temperature with bare ground cover at 100 cm depth","2005-01-01","2020-12-31","1"
"1366","SN36","Minimum soil temperature with bare ground cover at 150 cm depth","2006-03-01","2020-12-31","1"
"1367","SN51","Minimum soil temperature with sod cover at 5 cm depth","1982-01-01","2021-01-31","1"
"1368","SN52","Minimum soil temperature with sod cover at 10 cm depth","1982-01-01","2021-01-31","1"
"1369","SN53","Minimum soil temperature with sod cover at 20 cm depth","1982-01-01","2021-01-31","1"
"1370","SN54","Minimum soil temperature with sod cover at 50 cm depth","2002-03-01","2012-06-30","1"
"1371","SN55","Minimum soil temperature with sod cover at 100 cm depth","2002-03-01","2021-01-31","1"
"1372","SN56","Minimum soil temperature with sod cover at 150 cm depth","2012-09-27","2021-01-31","1"
"1373","SN57","Minimum soil temperature with sod cover at 180 cm depth","2015-03-01","2015-03-31","1"
"1374","SN61","Minimum soil temperature with straw multch cover at 5 cm depth","1982-01-01","1993-01-31","0.9791"
"1375","SN72","Minimum soil temperature with grass muck cover at 10 cm depth","1982-06-01","1990-10-31","1"
"1376","SN81","Minimum soil temperature with bare muck cover at 5 cm depth","1982-06-01","1990-10-31","1"
"1377","SN82","Minimum soil temperature with bare muck cover at 10 cm depth","1982-06-01","1990-10-31","0.9997"
"1378","SN83","Minimum soil temperature with bare muck cover at 20 cm depth","1982-06-01","1990-10-31","0.9997"
"1379","SNOW","Snowfall","1840-05-01","2021-03-06","1"
"1380","SNWD","Snow depth","1857-01-18","2021-03-06","1"
"1381","SON-CLDD-BASE45","Long-term averages of autumn cooling degree days with base 45F","2010-01-01","2010-01-01","1"
"1382","SON-CLDD-BASE50","Long-term averages of autumn cooling degree days with base 50F","2010-01-01","2010-01-01","1"
"1383","SON-CLDD-BASE55","Long-term averages of autumn cooling degree days with base 55F","2010-01-01","2010-01-01","1"
"1384","SON-CLDD-BASE57","Long-term averages of autumn cooling degree days with base 57F","2010-01-01","2010-01-01","1"
"1385","SON-CLDD-BASE60","Long-term averages of autumn cooling degree days with base 60F","2010-01-01","2010-01-01","1"
"1386","SON-CLDD-BASE70","Long-term averages of autumn cooling degree days with base 70F","2010-01-01","2010-01-01","1"
"1387","SON-CLDD-BASE72","Long-term averages of autumn cooling degree days with base 72F","2010-01-01","2010-01-01","1"
"1388","SON-CLDD-NORMAL","Long-term averages of autumn cooling degree days with base 65F","2010-01-01","2010-01-01","1"
"1389","SON-DUTR-NORMAL","Long-term averages of autumn diurnal temperature range","2010-01-01","2010-01-01","1"
"1390","SON-GRDD-BASE40","Long-term averages of fall growing degree days with base 40F","2010-01-01","2010-01-01","1"
"1391","SON-GRDD-BASE45","Long-term averages of fall growing degree days with base 45F","2010-01-01","2010-01-01","1"
"1392","SON-GRDD-BASE50","Long-term averages of fall growing degree days with base 50F","2010-01-01","2010-01-01","1"
"1393","SON-GRDD-BASE55","Long-term averages of fall growing degree days with base 55F","2010-01-01","2010-01-01","1"
"1394","SON-GRDD-BASE57","Long-term averages of fall growing degree days with base 57F","2010-01-01","2010-01-01","1"
"1395","SON-GRDD-BASE60","Long-term averages of fall growing degree days with base 60F","2010-01-01","2010-01-01","1"
"1396","SON-GRDD-BASE65","Long-term averages of fall growing degree days with base 65F","2010-01-01","2010-01-01","1"
"1397","SON-GRDD-BASE70","Long-term averages of fall growing degree days with base 70F","2010-01-01","2010-01-01","1"
"1398","SON-GRDD-BASE72","Long-term averages of fall growing degree days with base 72F","2010-01-01","2010-01-01","1"
"1399","SON-GRDD-TB4886","Long-term averages of summer growing degree days with truncated bases 48F and 86F","2010-01-01","2010-01-01","1"
"1400","SON-GRDD-TB5086","Long-term averages of summer growing degree days with truncated bases 50F and 86F","2010-01-01","2010-01-01","1"
"1401","SON-HTDD-BASE40","Long-term averages of autumn heating degree days with base 40F","2010-01-01","2010-01-01","1"
"1402","SON-HTDD-BASE45","Long-term averages of autumn heating degree days with base 45F","2010-01-01","2010-01-01","1"
"1403","SON-HTDD-BASE50","Long-term averages of autumn heating degree days with base 50F","2010-01-01","2010-01-01","1"
"1404","SON-HTDD-BASE55","Long-term averages of autumn heating degree days with base 55F","2010-01-01","2010-01-01","1"
"1405","SON-HTDD-BASE57","Long-term averages of autumn heating degree days with base 57F","2010-01-01","2010-01-01","1"
"1406","SON-HTDD-BASE60","Long-term averages of autumn heating degree days with base 60F","2010-01-01","2010-01-01","1"
"1407","SON-HTDD-NORMAL","Long-term averages of autumn heating degree days with base 65F","2010-01-01","2010-01-01","1"
"1408","SON-PRCP-AVGNDS-GE001HI","Long-term averages of number of days during September-November with precipitation >= 0.01 inches","2010-01-01","2010-01-01","1"
"1409","SON-PRCP-AVGNDS-GE010HI","Long-term averages of number of days during September-November with precipitation >= 0.10 inches","2010-01-01","2010-01-01","1"
"1410","SON-PRCP-AVGNDS-GE050HI","Long-term averages of number of days during September-November with precipitation >= 0.50 inches","2010-01-01","2010-01-01","1"
"1411","SON-PRCP-AVGNDS-GE100HI","Long-term averages of number of days during September-November with precipitation >= 1.00 inches","2010-01-01","2010-01-01","1"
"1412","SON-PRCP-NORMAL","Long-term averages of seasonal precipitation totals for September-November","2010-01-01","2010-01-01","1"
"1413","SON-SNOW-AVGNDS-GE001TI","Long-term averages of number of days during September-November with snowfall >= 0.1 inches","2010-01-01","2010-01-01","1"
"1414","SON-SNOW-AVGNDS-GE010TI","Long-term averages of number of days during September-November with snowfall >= 1.0 inches","2010-01-01","2010-01-01","1"
"1415","SON-SNOW-AVGNDS-GE030TI","Long-term averages of number of days during September-November with snowfall >= 3.0 inches","2010-01-01","2010-01-01","1"
"1416","SON-SNOW-AVGNDS-GE050TI","Long-term averages of number of days during September-November with snowfall >= 5.0 inches","2010-01-01","2010-01-01","1"
"1417","SON-SNOW-AVGNDS-GE100TI","Long-term averages of number of days during September-November with snowfall >= 10.0 inches","2010-01-01","2010-01-01","1"
"1418","SON-SNOW-NORMAL","Long-term averages of seasonal snowfall totals for September-November","2010-01-01","2010-01-01","1"
"1419","SON-SNWD-AVGNDS-GE001WI","Long-term averages of number of days during September-November with snow depth >= 1 inch","2010-01-01","2010-01-01","1"
"1420","SON-SNWD-AVGNDS-GE003WI","Long-term averages of number of days during September-November with snow depth >= 3 inches","2010-01-01","2010-01-01","1"
"1421","SON-SNWD-AVGNDS-GE005WI","Long-term averages of number of days during September-November with snow depth >= 5 inches","2010-01-01","2010-01-01","1"
"1422","SON-SNWD-AVGNDS-GE010WI","Long-term averages of number of days during September-November with snow depth >= 10 inches","2010-01-01","2010-01-01","1"
"1423","SON-TAVG-NORMAL","Long-term averages of autumn average temperature","2010-01-01","2010-01-01","1"
"1424","SON-TMAX-AVGNDS-GRTH040","Long-term average number of days per autumn where tmax is greater than or equal to 40F","2010-01-01","2010-01-01","1"
"1425","SON-TMAX-AVGNDS-GRTH050","Long-term average number of days per autumn where tmax is greater than or equal to 50F","2010-01-01","2010-01-01","1"
"1426","SON-TMAX-AVGNDS-GRTH060","Long-term average number of days per autumn where tmax is greater than or equal to 60F","2010-01-01","2010-01-01","1"
"1427","SON-TMAX-AVGNDS-GRTH070","Long-term average number of days per autumn where tmax is greater than or equal to 70F","2010-01-01","2010-01-01","1"
"1428","SON-TMAX-AVGNDS-GRTH080","Long-term average number of days per autumn where tmax is greater than or equal to 80F","2010-01-01","2010-01-01","1"
"1429","SON-TMAX-AVGNDS-GRTH090","Long-term average number of days per autumn where tmax is greater than or equal to 90F","2010-01-01","2010-01-01","1"
"1430","SON-TMAX-AVGNDS-GRTH100","Long-term average number of days per autumn where tmax is greater than or equal to 100F","2010-01-01","2010-01-01","1"
"1431","SON-TMAX-AVGNDS-LSTH032","Long-term average number of days per autumn where tmax is less than or equal to 32F","2010-01-01","2010-01-01","1"
"1432","SON-TMAX-NORMAL","Long-term averages of autumn maximum temperature","2010-01-01","2010-01-01","1"
"1433","SON-TMIN-AVGNDS-LSTH000","Long-term average number of days per autumn where tmin is less than or equal to 0F","2010-01-01","2010-01-01","1"
"1434","SON-TMIN-AVGNDS-LSTH010","Long-term average number of days per autumn where tmin is less than or equal to 10F","2010-01-01","2010-01-01","1"
"1435","SON-TMIN-AVGNDS-LSTH020","Long-term average number of days per autumn where tmin is less than or equal to 20F","2010-01-01","2010-01-01","1"
"1436","SON-TMIN-AVGNDS-LSTH032","Long-term average number of days per autumn where tmin is less than or equal to 32F","2010-01-01","2010-01-01","1"
"1437","SON-TMIN-AVGNDS-LSTH040","Long-term average number of days per autumn where tmin is less than or equal to 40F","2010-01-01","2010-01-01","1"
"1438","SON-TMIN-AVGNDS-LSTH050","Long-term average number of days per autumn where tmin is less than or equal to 50F","2010-01-01","2010-01-01","1"
"1439","SON-TMIN-AVGNDS-LSTH060","Long-term average number of days per autumn where tmin is less than or equal to 60F","2010-01-01","2010-01-01","1"
"1440","SON-TMIN-AVGNDS-LSTH070","Long-term average number of days per autumn where tmin is less than or equal to 70F","2010-01-01","2010-01-01","1"
"1441","SON-TMIN-NORMAL","Long-term averages of autumn minimum temperature","2010-01-01","2010-01-01","1"
"1442","SPD","Supplemental Precipitation Data","1994-05-20","2021-03-05","0.95"
"1443","SX01","Maximum soil temperature with unknown cover at 5 cm depth","1982-01-01","2009-08-31","1"
"1444","SX02","Maximum soil temperature with unknown cover at 10 cm depth","1982-01-01","2012-10-31","1"
"1445","SX03","Maximum soil temperature with unknown cover at 20 cm depth","1982-01-01","2010-01-10","1"
"1446","SX11","Maximum soil temperature with grass cover at 5 cm depth","1982-01-01","2012-02-29","0.9677"
"1447","SX12","Maximum soil temperature with grass cover at 10 cm depth","1982-01-01","2012-09-30","1"
"1448","SX13","Maximum soil temperature with grass cover at 20 cm depth","1982-01-01","2012-02-29","1"
"1449","SX14","Maximum soil temperature with grass cover at 50 cm depth","2009-03-01","2011-02-28","1"
"1450","SX15","Maximum soil temperature with grass cover at 100 cm depth","2011-08-01","2012-06-30","1"
"1451","SX17","Maximum soil temperature with grass cover at 180 cm depth","2011-08-01","2012-06-30","1"
"1452","SX21","Maximum soil temperature with fallow cover at 5 cm depth","1983-07-01","2010-12-31","1"
"1453","SX22","Maximum soil temperature with fallow cover at 10 cm depth","1983-04-01","2010-12-31","1"
"1454","SX23","Maximum soil temperature with fallow cover at 20 cm depth","1983-04-01","2010-12-31","0.8761"
"1455","SX31","Maximum soil temperature with bare ground cover at 5 cm depth","1982-01-01","2021-01-31","1"
"1456","SX32","Maximum soil temperature with bare ground cover at 10 cm depth","1982-01-01","2021-01-31","1"
"1457","SX33","Maximum soil temperature with bare ground cover at 20 cm depth","1982-01-01","2021-01-31","1"
"1458","SX34","Maximum soil temperature with bare ground cover at 50 cm depth","2005-01-01","2012-07-31","0.9981"
"1459","SX35","Maximum soil temperature with bare ground cover at 100 cm depth","2005-01-01","2021-01-31","0.9909"
"1460","SX36","Maximum soil temperature with bare ground cover at 150 cm depth","2011-01-01","2021-01-31","1"
"1461","SX51","Maximum soil temperature with sod cover at 5 cm depth","1982-01-01","2021-01-31","1"
"1462","SX52","Maximum soil temperature with sod cover at 10 cm depth","1982-01-01","2021-01-31","1"
"1463","SX53","Maximum soil temperature with sod cover at 20 cm depth","1982-01-01","2021-01-31","1"
"1464","SX54","Maximum soil temperature with sod cover at 50 cm depth","2002-03-01","2012-06-30","1"
"1465","SX55","Maximum soil temperature with sod cover at 100 cm depth","2002-03-01","2021-01-31","1"
"1466","SX56","Maximum soil temperature with sod cover at 150 cm depth","2012-09-27","2021-01-31","1"
"1467","SX57","Maximum soil temperature with sod cover at 180 cm depth","2015-03-01","2019-05-31","0.0399"
"1468","SX61","Maximum soil temperature with straw multch cover at 5 cm depth","1982-01-01","1996-11-30","0.9799"
"1469","SX72","Maximum soil temperature with grass muck cover at 10 cm depth","1982-06-01","1990-10-31","1"
"1470","SX81","Maximum soil temperature with bare muck cover at 5 cm depth","1982-06-01","1990-10-31","1"
"1471","SX82","Maximum soil temperature with bare muck cover at 10 cm depth","1982-06-01","1990-10-31","1"
"1472","SX83","Maximum soil temperature with bare muck cover at 20 cm depth","1982-06-01","1990-10-31","1"
"1473","TAVG","Average Temperature.","1763-01-01","2021-03-06","1"
"1474","TEVP","Total monthly evaporation.","1966-04-01","2015-11-01","1"
"1475","THIC","Thickness of ice on water","1926-03-17","2021-01-31","1"
"1476","TMAX","Maximum temperature","1763-01-01","2021-03-06","1"
"1477","TMIN","Minimum temperature","1763-01-01","2021-03-06","1"
"1478","TOBS","Temperature at the time of observation","1876-11-27","2021-03-06","1"
"1479","TPCP","Total precipitation","1781-01-01","2016-03-01","1"
"1480","TR0","TDWR Base Reflectivity","1994-05-20","2021-03-05","0.95"
"1481","TR1","TDWR Base Reflectivity","1994-05-20","2021-03-05","0.95"
"1482","TR2","TDWR Base Reflectivity","1994-05-20","2021-03-05","0.95"
"1483","TSNW","Total snow fall","1840-05-01","2016-03-01","1"
"1484","TSUN","Total sunshine for the period","1965-01-01","2021-01-24","1"
"1485","TV0","TDWR Base Velocity (first elevation angle)","1994-05-20","2021-03-05","0.95"
"1486","TV1","TDWR Base Velocity (second elevation angle)","1994-05-20","2021-03-05","0.95"
"1487","TV2","TDWR Base Velocity (third elevation angle)","1994-05-20","2021-03-05","0.95"
"1488","TWND","Total monthly wind movement over evaporation pan.","1966-03-01","2015-11-01","1"
"1489","TZ0","TDWR Short Range Base Reflectivity (88.9 KM) (ELEV. 1)","1994-05-20","2021-03-05","0.95"
"1490","TZ1","TDWR Short Range Base Reflectivity (88.9 KM) (ELEV. 2)","1994-05-20","2021-03-05","0.95"
"1491","TZ2","TDWR Short Range Base Reflectivity (88.9 KM) (ELEV. 3)","1994-05-20","2021-03-05","0.95"
"1492","TZL","TDWR Long Range Base Reflectivity (0.6 elev angle)","1994-05-20","2021-03-05","0.95"
"1493","WDF1","Direction of fastest 1-minute wind","1965-01-01","1996-06-30","1"
"1494","WDF2","Direction of fastest 2-minute wind","1993-06-01","2021-03-05","1"
"1495","WDF5","Direction of fastest 5-second wind","1993-06-01","2021-03-05","1"
"1496","WDFG","Direction of peak wind gust","1948-01-01","2021-03-05","1"
"1497","WDFI","Direction of highest instantaneous wind","1965-01-01","1981-02-03","1"
"1498","WDFM","Fastest mile wind direction","1965-01-01","1996-06-30","1"
"1499","WDMV","Total wind movement","1859-10-01","2021-01-31","1"
"1500","WESD","Water equivalent of snow on the ground","1952-07-01","2021-03-06","1"
"1501","WESF","Water equivalent of snowfall","1998-06-01","2021-03-06","1"
"1502","WSF1","Fastest 1-minute wind speed","1965-01-01","1996-06-30","1"
"1503","WSF2","Fastest 2-minute wind speed","1993-06-01","2021-03-05","1"
"1504","WSF5","Fastest 5-second wind speed","1993-06-01","2021-03-05","1"
"1505","WSFG","Peak gust wind speed","1948-01-01","2021-03-05","1"
"1506","WSFI","Highest instantaneous wind speed","1965-01-01","2021-03-05","1"
"1507","WSFM","Fastest mile wind speed","1965-01-01","1996-06-30","1"
"1508","WT01","Fog, ice fog, or freezing fog (may include heavy fog)","1851-05-19","2021-03-04","1"
"1509","WT02","Heavy fog or heaving freezing fog (not always distinguished from fog)","1900-12-23","2021-03-04","1"
"1510","WT03","Thunder","1851-04-02","2021-03-04","1"
"1511","WT04","Ice pellets, sleet, snow pellets, or small hail"" ","1852-02-20","2021-03-01","1"
"1512","WT05","Hail (may include small hail)","1851-04-13","2021-03-02","1"
"1513","WT06","Glaze or rime ","1890-03-28","2021-03-01","1"
"1514","WT07","Dust, volcanic ash, blowing dust, blowing sand, or blowing obstruction","1891-12-21","2021-02-28","1"
"1515","WT08","Smoke or haze ","1851-04-11","2021-03-04","1"
"1516","WT09","Blowing or drifting snow","1852-02-12","2021-03-04","1"
"1517","WT10","Tornado, waterspout, or funnel cloud"" ","1886-03-20","2021-03-03","1"
"1518","WT11","High or damaging winds","1851-04-03","2021-01-31","1"
"1519","WT12","Blowing spray","1985-03-07","2008-01-16","1"
"1520","WT13","Mist","1996-07-01","2018-02-20","1"
